,Unnamed: 0,District_Name,Soil_color,Nitrogen,Phosphorus,Potassium,pH,Rainfall,Temperature,Crop_Fertilizer
1953,3997,Sangli,Reddish Brown,40,45,30,7.0,800,35,"Tur, SSP"
1954,4001,Sangli,Reddish Brown,30,55,25,6.5,700,30,"Tur, SSP"
1955,4004,Sangli,Reddish Brown,30,60,30,7.0,800,35,"Tur, SSP"
1956,4006,Sangli,Reddish Brown,40,60,30,7.0,800,35,"Tur, SSP"
1957,4008,Sangli,Black,45,20,20,6.5,400,25,"Moong, MOP"
1958,4010,Sangli,Black,40,25,25,7.0,500,30,"Moong, MOP"
1959,4011,Sangli,Black,45,25,25,7.0,500,30,"Moong, MOP"
1960,4012,Sangli,Black,50,25,25,7.0,500,30,"Moong, MOP"
1961,4016,Sangli,Black,40,20,25,6.5,400,25,"Moong, Urea"
1962,4017,Sangli,Black,45,20,25,6.5,400,25,"Moong, Urea"
1963,4018,Sangli,Black,50,20,25,6.5,400,25,"Moong, Urea"
1964,4019,Sangli,Black,40,25,30,7.0,500,30,"Moong, Urea"
1965,4020,Sangli,Black,45,25,30,7.0,500,30,"Moong, Urea"
1966,4022,Sangli,Black,40,30,20,7.5,600,35,"Moong, Urea"
1967,4028,Sangli,Black,40,25,20,7.0,500,30,"Moong, SSP"
1968,4029,Sangli,Black,45,25,20,7.0,500,30,"Moong, SSP"
1969,4033,Sangli,Black,50,30,25,7.5,600,35,"Moong, SSP"
1970,4034,Pune,Black,100,50,50,5.5,700,35,"Rice, Urea"
1971,4035,Pune,Black,105,50,50,5.5,700,35,"Rice, Urea"
1972,4037,Pune,Black,115,50,50,5.5,700,35,"Rice, Urea"
1973,4039,Pune,Black,100,55,55,6.0,800,40,"Rice, Urea"
1974,4040,Pune,Black,105,55,55,6.0,800,40,"Rice, Urea"
1975,4041,Pune,Black,110,55,55,6.0,800,40,"Rice, Urea"
1976,4042,Pune,Black,115,55,55,6.0,800,40,"Rice, Urea"
1977,4045,Pune,Black,105,60,60,6.5,900,35,"Rice, Urea"
1978,4046,Pune,Black,110,60,60,6.5,900,35,"Rice, Urea"
1979,4049,Pune,Black,100,50,55,5.5,700,40,"Rice, 50:26:26 NPK"
1980,4051,Pune,Black,110,50,55,5.5,700,40,"Rice, 50:26:26 NPK"
1981,4052,Pune,Black,115,50,55,5.5,700,40,"Rice, 50:26:26 NPK"
1982,4053,Pune,Black,120,50,55,5.5,700,40,"Rice, 50:26:26 NPK"
1983,4058,Pune,Black,120,55,60,6.0,800,35,"Rice, 50:26:26 NPK"
1984,4060,Pune,Black,105,60,50,6.5,900,40,"Rice, 50:26:26 NPK"
1985,4061,Pune,Black,110,60,50,6.5,900,40,"Rice, 50:26:26 NPK"
1986,4063,Pune,Black,120,60,50,6.5,900,40,"Rice, 50:26:26 NPK"
1987,4064,Pune,Black,100,50,60,5.5,700,35,"Rice, Urea"
1988,4070,Pune,Black,105,55,50,6.0,800,40,"Rice, Urea"
1989,4071,Pune,Black,110,55,50,6.0,800,40,"Rice, Urea"
1990,4073,Pune,Black,120,55,50,6.0,800,40,"Rice, Urea"
1991,4076,Pune,Black,110,60,55,6.5,900,35,"Rice, Urea"
1992,4081,Pune,Black,60,30,30,6.0,700,25,"Jowar, 10:26:26 NPK"
1993,4083,Pune,Black,70,30,30,6.0,700,25,"Jowar, 10:26:26 NPK"
1994,4085,Pune,Black,55,35,35,6.5,800,30,"Jowar, 10:26:26 NPK"
1995,4086,Pune,Black,60,35,35,6.5,800,30,"Jowar, 10:26:26 NPK"
1996,4087,Pune,Black,65,35,35,6.5,800,30,"Jowar, 10:26:26 NPK"
1997,4096,Pune,Black,60,30,35,6.0,700,25,"Jowar, Urea"
1998,4097,Pune,Black,65,30,35,6.0,700,25,"Jowar, Urea"
1999,4099,Pune,Black,50,35,40,6.5,800,30,"Jowar, Urea"
2000,4101,Pune,Black,60,35,40,6.5,800,30,"Jowar, Urea"
2001,4102,Pune,Black,65,35,40,6.5,800,30,"Jowar, Urea"
2002,4103,Pune,Black,70,35,40,6.5,800,30,"Jowar, Urea"
2003,4105,Pune,Black,55,40,30,7.0,900,35,"Jowar, Urea"
2004,4107,Pune,Black,65,40,30,7.0,900,35,"Jowar, Urea"
2005,4108,Pune,Black,70,40,30,7.0,900,35,"Jowar, Urea"
2006,4110,Pune,Black,55,30,40,6.0,700,25,"Jowar, SSP"
2007,4111,Pune,Black,60,30,40,6.0,700,25,"Jowar, SSP"
2008,4112,Pune,Black,65,30,40,6.0,700,25,"Jowar, SSP"
2009,4113,Pune,Black,70,30,40,6.0,700,25,"Jowar, SSP"
2010,4115,Pune,Black,55,35,30,6.5,800,30,"Jowar, SSP"
2011,4116,Pune,Black,60,35,30,6.5,800,30,"Jowar, SSP"
2012,4117,Pune,Black,65,35,30,6.5,800,30,"Jowar, SSP"
2013,4119,Pune,Black,50,40,35,7.0,900,35,"Jowar, SSP"
2014,4122,Pune,Black,65,40,35,7.0,900,35,"Jowar, SSP"
2015,4123,Pune,Black,70,40,35,7.0,900,35,"Jowar, SSP"
2016,4124,Pune,Dark Brown,20,30,15,6.0,700,20,"Tur, Urea"
2017,4127,Pune,Dark Brown,20,35,20,6.5,800,25,"Tur, Urea"
2018,4129,Pune,Dark Brown,30,35,20,6.5,800,25,"Tur, Urea"
2019,4130,Pune,Dark Brown,20,40,15,7.0,900,30,"Tur, Urea"
2020,4138,Pune,Dark Brown,30,35,15,6.5,800,25,"Tur, MOP"
2021,4141,Pune,Dark Brown,30,40,20,7.0,900,30,"Tur, MOP"
2022,4143,Pune,Reddish Brown,105,50,40,6.5,700,15,"Wheat, 19:19:19 NPK"
2023,4144,Pune,Reddish Brown,110,50,40,6.5,700,15,"Wheat, 19:19:19 NPK"
2024,4147,Pune,Reddish Brown,100,55,45,7.0,800,20,"Wheat, 19:19:19 NPK"
2025,4148,Pune,Reddish Brown,105,55,45,7.0,800,20,"Wheat, 19:19:19 NPK"
2026,4149,Pune,Reddish Brown,110,55,45,7.0,800,20,"Wheat, 19:19:19 NPK"
2027,4150,Pune,Reddish Brown,115,55,45,7.0,800,20,"Wheat, 19:19:19 NPK"
2028,4151,Pune,Reddish Brown,120,55,45,7.0,800,20,"Wheat, 19:19:19 NPK"
2029,4152,Pune,Reddish Brown,100,60,50,7.5,900,15,"Wheat, 19:19:19 NPK"
2030,4153,Pune,Reddish Brown,105,60,50,7.5,900,15,"Wheat, 19:19:19 NPK"
2031,4154,Pune,Reddish Brown,110,60,50,7.5,900,15,"Wheat, 19:19:19 NPK"
2032,4155,Pune,Reddish Brown,115,60,50,7.5,900,15,"Wheat, 19:19:19 NPK"
2033,4156,Pune,Reddish Brown,120,60,50,7.5,900,15,"Wheat, 19:19:19 NPK"
2034,4157,Pune,Reddish Brown,100,50,45,6.5,700,20,"Wheat, Urea"
2035,4158,Pune,Reddish Brown,105,50,45,6.5,700,20,"Wheat, Urea"
2036,4160,Pune,Reddish Brown,115,50,45,6.5,700,20,"Wheat, Urea"
2037,4161,Pune,Reddish Brown,120,50,45,6.5,700,20,"Wheat, Urea"
2038,4163,Pune,Reddish Brown,105,55,50,7.0,800,15,"Wheat, Urea"
2039,4170,Pune,Reddish Brown,115,60,40,7.5,900,20,"Wheat, Urea"
2040,4171,Pune,Reddish Brown,120,60,40,7.5,900,20,"Wheat, Urea"
2041,4173,Pune,Reddish Brown,105,50,50,6.5,700,15,"Wheat, 19:19:19 NPK"
2042,4174,Pune,Reddish Brown,110,50,50,6.5,700,15,"Wheat, 19:19:19 NPK"
2043,4176,Pune,Reddish Brown,120,50,50,6.5,700,15,"Wheat, 19:19:19 NPK"
2044,4178,Pune,Reddish Brown,105,55,40,7.0,800,20,"Wheat, 19:19:19 NPK"
2045,4185,Pune,Reddish Brown,115,60,45,7.5,900,15,"Wheat, 19:19:19 NPK"
2046,4189,Pune,Red,30,30,20,5.5,700,25,"Groundnut, Chilated Micronutrient"
2047,4190,Pune,Red,20,35,25,6.0,800,30,"Groundnut, Chilated Micronutrient"
2048,4191,Pune,Red,25,35,25,6.0,800,30,"Groundnut, Chilated Micronutrient"
2049,4195,Pune,Red,30,40,30,6.5,900,35,"Groundnut, Chilated Micronutrient"
2050,4196,Pune,Red,20,30,25,5.5,700,25,"Groundnut, SSP"
2051,4197,Pune,Red,25,30,25,5.5,700,25,"Groundnut, SSP"
2052,4198,Pune,Red,30,30,25,5.5,700,25,"Groundnut, SSP"
2053,4200,Pune,Red,25,35,30,6.0,800,30,"Groundnut, SSP"
2054,4203,Pune,Red,25,40,20,6.5,900,35,"Groundnut, SSP"
2055,4204,Pune,Red,30,40,20,6.5,900,35,"Groundnut, SSP"
2056,4208,Pune,Red,20,35,20,6.0,800,30,"Groundnut, Chilated Micronutrient"
2057,4209,Pune,Red,25,35,20,6.0,800,30,"Groundnut, Chilated Micronutrient"
2058,4210,Pune,Red,30,35,20,6.0,800,30,"Groundnut, Chilated Micronutrient"
2059,4211,Pune,Red,20,40,25,6.5,900,35,"Groundnut, Chilated Micronutrient"
2060,4212,Pune,Red,25,40,25,6.5,900,35,"Groundnut, Chilated Micronutrient"
2061,4214,Pune,Black,30,30,20,6.0,700,25,"Urad, Urea"
2062,4215,Pune,Black,35,30,20,6.0,700,25,"Urad, Urea"
2063,4216,Pune,Black,40,30,20,6.0,700,25,"Urad, Urea"
2064,4220,Pune,Black,30,40,30,7.0,900,35,"Urad, Urea"
2065,4228,Pune,Black,40,35,30,6.5,800,30,"Urad, SSP"
2066,4229,Pune,Black,30,40,20,7.0,900,35,"Urad, SSP"
2067,4233,Pune,Black,35,30,30,6.0,700,25,"Urad, DAP"
2068,4234,Pune,Black,40,30,30,6.0,700,25,"Urad, DAP"
2069,4237,Pune,Black,40,35,20,6.5,800,30,"Urad, DAP"
2070,4239,Pune,Black,35,40,25,7.0,900,35,"Urad, DAP"
2071,4240,Pune,Black,40,40,25,7.0,900,35,"Urad, DAP"
2072,4241,Pune,Black,30,40,20,6.0,700,15,"Gram, DAP"
2073,4242,Pune,Black,35,40,20,6.0,700,15,"Gram, DAP"
2074,4243,Pune,Black,40,40,20,6.0,700,15,"Gram, DAP"
2075,4245,Pune,Black,35,45,25,6.5,800,20,"Gram, DAP"
2076,4248,Pune,Black,35,50,30,7.0,900,15,"Gram, DAP"
2077,4251,Pune,Black,35,40,25,7.5,700,20,"Gram, MOP"
2078,4252,Pune,Black,40,40,25,7.5,700,20,"Gram, MOP"
2079,4253,Pune,Black,30,45,30,6.0,800,15,"Gram, MOP"
2080,4255,Pune,Black,40,45,30,6.0,800,15,"Gram, MOP"
2081,4258,Pune,Black,40,50,20,6.5,900,20,"Gram, MOP"
2082,4259,Pune,Black,30,40,30,7.0,700,15,"Gram, DAP"
2083,4260,Pune,Black,35,40,30,7.0,700,15,"Gram, DAP"
2084,4262,Pune,Black,30,45,20,7.5,800,20,"Gram, DAP"
2085,4268,Pune,Black,120,60,120,6.5,1000,20,"Sugarcane, MOP"
2086,4269,Pune,Black,125,60,120,6.5,1000,20,"Sugarcane, MOP"
2087,4272,Pune,Black,140,60,120,6.5,1000,20,"Sugarcane, MOP"
2088,4273,Pune,Black,145,60,120,6.5,1000,20,"Sugarcane, MOP"
2089,4276,Pune,Black,125,65,125,7.0,1100,25,"Sugarcane, MOP"
2090,4278,Pune,Black,135,65,125,7.0,1100,25,"Sugarcane, MOP"
2091,4279,Pune,Black,140,65,125,7.0,1100,25,"Sugarcane, MOP"
2092,4280,Pune,Black,145,65,125,7.0,1100,25,"Sugarcane, MOP"
2093,4284,Pune,Black,130,70,130,7.5,1200,30,"Sugarcane, MOP"
2094,4288,Pune,Black,150,70,130,7.5,1200,30,"Sugarcane, MOP"
2095,4289,Pune,Black,120,75,135,6.5,1300,35,"Sugarcane, MOP"
2096,4294,Pune,Black,145,75,135,6.5,1300,35,"Sugarcane, MOP"
2097,4295,Pune,Black,150,75,135,6.5,1300,35,"Sugarcane, MOP"
2098,4297,Pune,Black,125,80,140,7.0,1400,20,"Sugarcane, MOP"
2099,4298,Pune,Black,130,80,140,7.0,1400,20,"Sugarcane, MOP"
2100,4303,Pune,Black,120,60,145,7.5,1500,25,"Sugarcane, Urea"
2101,4305,Pune,Black,130,60,145,7.5,1500,25,"Sugarcane, Urea"
2102,4306,Pune,Black,135,60,145,7.5,1500,25,"Sugarcane, Urea"
2103,4308,Pune,Black,145,60,145,7.5,1500,25,"Sugarcane, Urea"
2104,4309,Pune,Black,150,60,145,7.5,1500,25,"Sugarcane, Urea"
2105,4311,Pune,Black,125,65,150,6.5,1000,30,"Sugarcane, Urea"
2106,4312,Pune,Black,130,65,150,6.5,1000,30,"Sugarcane, Urea"
2107,4314,Pune,Black,140,65,150,6.5,1000,30,"Sugarcane, Urea"
2108,4315,Pune,Black,145,65,150,6.5,1000,30,"Sugarcane, Urea"
2109,4316,Pune,Black,150,65,150,6.5,1000,30,"Sugarcane, Urea"
2110,4319,Pune,Black,130,70,120,7.0,1100,35,"Sugarcane, Urea"
2111,4320,Pune,Black,135,70,120,7.0,1100,35,"Sugarcane, Urea"
2112,4321,Pune,Black,140,70,120,7.0,1100,35,"Sugarcane, Urea"
2113,4323,Pune,Black,150,70,120,7.0,1100,35,"Sugarcane, Urea"
2114,4325,Pune,Black,125,75,125,7.5,1200,20,"Sugarcane, Urea"
2115,4327,Pune,Black,135,75,125,7.5,1200,20,"Sugarcane, Urea"
2116,4329,Pune,Black,145,75,125,7.5,1200,20,"Sugarcane, Urea"
2117,4332,Pune,Black,125,80,130,6.5,1300,25,"Sugarcane, Urea"
2118,4333,Pune,Black,130,80,130,6.5,1300,25,"Sugarcane, Urea"
2119,4335,Pune,Black,140,80,130,6.5,1300,25,"Sugarcane, Urea"
2120,4336,Pune,Black,145,80,130,6.5,1300,25,"Sugarcane, Urea"
2121,4337,Pune,Black,150,80,130,6.5,1300,25,"Sugarcane, Urea"
2122,4338,Pune,Black,120,60,135,7.0,1400,30,"Sugarcane, DAP"
2123,4341,Pune,Black,135,60,135,7.0,1400,30,"Sugarcane, DAP"
2124,4342,Pune,Black,140,60,135,7.0,1400,30,"Sugarcane, DAP"
2125,4344,Pune,Black,150,60,135,7.0,1400,30,"Sugarcane, DAP"
2126,4352,Pune,Black,120,70,145,6.5,1000,20,"Sugarcane, DAP"
2127,4356,Pune,Black,140,70,145,6.5,1000,20,"Sugarcane, DAP"
2128,4357,Pune,Black,145,70,145,6.5,1000,20,"Sugarcane, DAP"
2129,4359,Pune,Black,120,75,150,7.0,1100,25,"Sugarcane, DAP"
2130,4360,Pune,Black,125,75,150,7.0,1100,25,"Sugarcane, DAP"
2131,4361,Pune,Black,130,75,150,7.0,1100,25,"Sugarcane, DAP"
2132,4362,Pune,Black,135,75,150,7.0,1100,25,"Sugarcane, DAP"
2133,4363,Pune,Black,140,75,150,7.0,1100,25,"Sugarcane, DAP"
2134,4368,Pune,Black,130,80,120,7.5,1200,30,"Sugarcane, DAP"
2135,4369,Pune,Black,135,80,120,7.5,1200,30,"Sugarcane, DAP"
2136,4370,Pune,Black,140,80,120,7.5,1200,30,"Sugarcane, DAP"
2137,4374,Pune,Black,125,60,125,6.5,1300,35,"Sugarcane, MOP"
2138,4375,Pune,Black,130,60,125,6.5,1300,35,"Sugarcane, MOP"
2139,4376,Pune,Black,135,60,125,6.5,1300,35,"Sugarcane, MOP"
2140,4378,Pune,Black,145,60,125,6.5,1300,35,"Sugarcane, MOP"
2141,4380,Pune,Black,120,65,130,7.0,1400,20,"Sugarcane, MOP"
2142,4382,Pune,Black,130,65,130,7.0,1400,20,"Sugarcane, MOP"
2143,4383,Pune,Black,135,65,130,7.0,1400,20,"Sugarcane, MOP"
2144,4385,Pune,Black,145,65,130,7.0,1400,20,"Sugarcane, MOP"
2145,4386,Pune,Black,150,65,130,7.0,1400,20,"Sugarcane, MOP"
2146,4392,Pune,Black,145,70,135,7.5,1500,25,"Sugarcane, MOP"
2147,4394,Pune,Black,120,75,140,6.5,1000,30,"Sugarcane, MOP"
2148,4395,Pune,Black,125,75,140,6.5,1000,30,"Sugarcane, MOP"
2149,4397,Pune,Black,135,75,140,6.5,1000,30,"Sugarcane, MOP"
2150,4400,Pune,Black,150,75,140,6.5,1000,30,"Sugarcane, MOP"
2151,4402,Pune,Black,125,80,145,7.0,1100,35,"Sugarcane, MOP"
2152,4406,Pune,Black,145,80,145,7.0,1100,35,"Sugarcane, MOP"
2153,4410,Pune,Black,130,60,150,7.5,1200,20,"Sugarcane, Urea"
2154,4412,Pune,Black,140,60,150,7.5,1200,20,"Sugarcane, Urea"
2155,4416,Pune,Black,125,65,120,6.5,1300,25,"Sugarcane, Urea"
2156,4417,Pune,Black,130,65,120,6.5,1300,25,"Sugarcane, Urea"
2157,4419,Pune,Black,140,65,120,6.5,1300,25,"Sugarcane, Urea"
2158,4420,Pune,Black,145,65,120,6.5,1300,25,"Sugarcane, Urea"
2159,4429,Pune,Black,120,75,130,7.5,1500,35,"Sugarcane, Urea"
2160,4430,Pune,Black,125,75,130,7.5,1500,35,"Sugarcane, Urea"
2161,4431,Pune,Black,130,75,130,7.5,1500,35,"Sugarcane, Urea"
2162,4434,Pune,Black,145,75,130,7.5,1500,35,"Sugarcane, Urea"
2163,4439,Pune,Black,135,80,135,6.5,1000,20,"Sugarcane, Urea"
2164,4442,Pune,Black,150,80,135,6.5,1000,20,"Sugarcane, Urea"
2165,4445,Pune,Black,130,60,140,7.0,1100,25,"Sugarcane, DAP"
2166,4447,Pune,Black,140,60,140,7.0,1100,25,"Sugarcane, DAP"
2167,4449,Pune,Black,150,60,140,7.0,1100,25,"Sugarcane, DAP"
2168,4451,Pune,Black,125,65,145,7.5,1200,30,"Sugarcane, DAP"
2169,4452,Pune,Black,130,65,145,7.5,1200,30,"Sugarcane, DAP"
2170,4456,Pune,Black,150,65,145,7.5,1200,30,"Sugarcane, DAP"
2171,4457,Pune,Black,120,70,150,6.5,1300,35,"Sugarcane, DAP"
2172,4459,Pune,Black,130,70,150,6.5,1300,35,"Sugarcane, DAP"
2173,4460,Pune,Black,135,70,150,6.5,1300,35,"Sugarcane, DAP"
2174,4463,Pune,Black,150,70,150,6.5,1300,35,"Sugarcane, DAP"
2175,4471,Pune,Black,120,80,125,7.5,1500,25,"Sugarcane, DAP"
2176,4472,Pune,Black,125,80,125,7.5,1500,25,"Sugarcane, DAP"
2177,4474,Pune,Black,135,80,125,7.5,1500,25,"Sugarcane, DAP"
2178,4475,Pune,Black,140,80,125,7.5,1500,25,"Sugarcane, DAP"
2179,4476,Pune,Black,145,80,125,7.5,1500,25,"Sugarcane, DAP"
2180,4477,Pune,Black,150,80,125,7.5,1500,25,"Sugarcane, DAP"
2181,4478,Pune,Black,120,60,130,6.5,1000,30,"Sugarcane, MOP"
2182,4482,Pune,Black,140,60,130,6.5,1000,30,"Sugarcane, MOP"
2183,4484,Pune,Black,150,60,130,6.5,1000,30,"Sugarcane, MOP"
2184,4486,Pune,Black,125,65,135,7.0,1100,35,"Sugarcane, MOP"
2185,4487,Pune,Black,130,65,135,7.0,1100,35,"Sugarcane, MOP"
2186,4488,Pune,Black,135,65,135,7.0,1100,35,"Sugarcane, MOP"
2187,4490,Pune,Black,145,65,135,7.0,1100,35,"Sugarcane, MOP"
2188,4492,Pune,Black,120,70,140,7.5,1200,20,"Sugarcane, MOP"
2189,4493,Pune,Black,125,70,140,7.5,1200,20,"Sugarcane, MOP"
2190,4498,Pune,Black,150,70,140,7.5,1200,20,"Sugarcane, MOP"
2191,4499,Pune,Black,120,75,145,6.5,1300,25,"Sugarcane, MOP"
2192,4500,Pune,Black,125,75,145,6.5,1300,25,"Sugarcane, MOP"
2193,4503,Pune,Black,140,75,145,6.5,1300,25,"Sugarcane, MOP"
2194,4504,Pune,Black,145,75,145,6.5,1300,25,"Sugarcane, MOP"
2195,4506,Pune,Black,120,80,150,7.0,1400,30,"Sugarcane, MOP"
2196,4507,Pune,Black,125,80,150,7.0,1400,30,"Sugarcane, MOP"
2197,4508,Pune,Black,130,80,150,7.0,1400,30,"Sugarcane, MOP"
2198,4511,Pune,Black,145,80,150,7.0,1400,30,"Sugarcane, MOP"
